y,x,frame,t,vial,geno,sex,day,rep
150.81,433.75,110,3.793,3,w1118,m,2,1
139.8,473.26,110,3.793,3,w1118,m,2,1
134.79,428.24,110,3.793,3,w1118,m,2,1
124.88,454.05,110,3.793,3,w1118,m,2,1
106.69,445.97,110,3.793,3,w1118,m,2,1
95.26,465.42,110,3.793,3,w1118,m,2,1
259.29,466.92,111,3.828,3,w1118,m,2,1
215.55,472.79,111,3.828,3,w1118,m,2,1
197.5,502.92,111,3.828,3,w1118,m,2,1
155.61,433.05,111,3.828,3,w1118,m,2,1
146.18,474.55,111,3.828,3,w1118,m,2,1
137.73,428.87,111,3.828,3,w1118,m,2,1
131.67,455.19,111,3.828,3,w1118,m,2,1
106.66,445.88,111,3.828,3,w1118,m,2,1
95.23,465.47,111,3.828,3,w1118,m,2,1
261.5,466.96,112,3.862,3,w1118,m,2,1
212.66,473.9,112,3.862,3,w1118,m,2,1
197.5,502.9,112,3.862,3,w1118,m,2,1
156.59,433.05,112,3.862,3,w1118,m,2,1
146.56,474.95,112,3.862,3,w1118,m,2,1
140.58,429.8,112,3.862,3,w1118,m,2,1
130.77,455.25,112,3.862,3,w1118,m,2,1
106.7,446.18,112,3.862,3,w1118,m,2,1
94.56,465.89,112,3.862,3,w1118,m,2,1
259.81,466.79,113,3.897,3,w1118,m,2,1
213.73,472.82,113,3.897,3,w1118,m,2,1
197.51,502.91,113,3.897,3,w1118,m,2,1
155.78,433.24,113,3.897,3,w1118,m,2,1
145.74,474.95,113,3.897,3,w1118,m,2,1
139.77,429.07,113,3.897,3,w1118,m,2,1
133.8,455.96,113,3.897,3,w1118,m,2,1
106.66,446.07,113,3.897,3,w1118,m,2,1
94.59,465.91,113,3.897,3,w1118,m,2,1
262.82,465.09,114,3.931,3,w1118,m,2,1
214.81,472.01,114,3.931,3,w1118,m,2,1
197.49,502.9,114,3.931,3,w1118,m,2,1
156.78,433.43,114,3.931,3,w1118,m,2,1
146.74,475.26,114,3.931,3,w1118,m,2,1
140.75,429.02,114,3.931,3,w1118,m,2,1
135.76,456.28,114,3.931,3,w1118,m,2,1
106.69,446.11,114,3.931,3,w1118,m,2,1
94.59,465.98,114,3.931,3,w1118,m,2,1
264.78,465.04,115,3.966,3,w1118,m,2,1
215.69,471.63,115,3.966,3,w1118,m,2,1
197.5,502.86,115,3.966,3,w1118,m,2,1
157.97,433.17,115,3.966,3,w1118,m,2,1
148.7,475.82,115,3.966,3,w1118,m,2,1
141.82,430.12,115,3.966,3,w1118,m,2,1
138.69,457.17,115,3.966,3,w1118,m,2,1
105.81,446.03,115,3.966,3,w1118,m,2,1
94.59,466.02,115,3.966,3,w1118,m,2,1
271.29,463.25,116,4.0,3,w1118,m,2,1
216.89,471.76,116,4.0,3,w1118,m,2,1
197.51,502.88,116,4.0,3,w1118,m,2,1
159.86,432.35,116,4.0,3,w1118,m,2,1
148.81,475.92,116,4.0,3,w1118,m,2,1
141.9,430.2,116,4.0,3,w1118,m,2,1
140.77,457.97,116,4.0,3,w1118,m,2,1
106.67,445.89,116,4.0,3,w1118,m,2,1
94.61,466.01,116,4.0,3,w1118,m,2,1
269.74,463.17,117,4.034,3,w1118,m,2,1
219.68,471.08,117,4.034,3,w1118,m,2,1
197.42,502.96,117,4.034,3,w1118,m,2,1
164.61,432.59,117,4.034,3,w1118,m,2,1
149.73,476.18,117,4.034,3,w1118,m,2,1
146.59,431.86,117,4.034,3,w1118,m,2,1
142.84,457.9,117,4.034,3,w1118,m,2,1
105.76,445.98,117,4.034,3,w1118,m,2,1
94.62,466.01,117,4.034,3,w1118,m,2,1
271.84,463.04,118,4.069,3,w1118,m,2,1
224.64,470.02,118,4.069,3,w1118,m,2,1
197.45,502.99,118,4.069,3,w1118,m,2,1
164.68,432.71,118,4.069,3,w1118,m,2,1
152.6,476.94,118,4.069,3,w1118,m,2,1
150.28,459.8,118,4.069,3,w1118,m,2,1
147.58,431.98,118,4.069,3,w1118,m,2,1
105.77,446.07,118,4.069,3,w1118,m,2,1
94.61,466.02,118,4.069,3,w1118,m,2,1
348.47,442.25,119,4.103,3,w1118,m,2,1
274.8,463.21,119,4.103,3,w1118,m,2,1
225.6,469.06,119,4.103,3,w1118,m,2,1
197.49,503.02,119,4.103,3,w1118,m,2,1
167.63,432.78,119,4.103,3,w1118,m,2,1
151.79,476.81,119,4.103,3,w1118,m,2,1
147.66,432.01,119,4.103,3,w1118,m,2,1
147.64,459.17,119,4.103,3,w1118,m,2,1
105.8,446.05,119,4.103,3,w1118,m,2,1
94.63,466.02,119,4.103,3,w1118,m,2,1
348.07,442.57,120,4.138,3,w1118,m,2,1
280.36,460.34,120,4.138,3,w1118,m,2,1
222.78,469.94,120,4.138,3,w1118,m,2,1
198.25,503.49,120,4.138,3,w1118,m,2,1
165.86,432.62,120,4.138,3,w1118,m,2,1
152.76,476.84,120,4.138,3,w1118,m,2,1
150.71,459.78,120,4.138,3,w1118,m,2,1
147.74,432.13,120,4.138,3,w1118,m,2,1
106.7,446.02,120,4.138,3,w1118,m,2,1
94.59,466.11,120,4.138,3,w1118,m,2,1
348.0,442.59,121,4.172,3,w1118,m,2,1
283.23,459.2,121,4.172,3,w1118,m,2,1
223.85,469.29,121,4.172,3,w1118,m,2,1
198.22,503.49,121,4.172,3,w1118,m,2,1
166.9,432.17,121,4.172,3,w1118,m,2,1
153.71,476.99,121,4.172,3,w1118,m,2,1
151.73,459.92,121,4.172,3,w1118,m,2,1
148.83,432.02,121,4.172,3,w1118,m,2,1
106.65,445.9,121,4.172,3,w1118,m,2,1
94.63,466.09,121,4.172,3,w1118,m,2,1
347.84,442.39,122,4.207,3,w1118,m,2,1
285.25,459.27,122,4.207,3,w1118,m,2,1
225.7,469.11,122,4.207,3,w1118,m,2,1
197.45,503.14,122,4.207,3,w1118,m,2,1
168.74,432.08,122,4.207,3,w1118,m,2,1
158.23,461.76,122,4.207,3,w1118,m,2,1
153.77,476.98,122,4.207,3,w1118,m,2,1
149.75,432.36,122,4.207,3,w1118,m,2,1
106.66,445.86,122,4.207,3,w1118,m,2,1
94.63,466.12,122,4.207,3,w1118,m,2,1
347.67,442.15,123,4.241,3,w1118,m,2,1
286.42,458.96,123,4.241,3,w1118,m,2,1
226.74,469.15,123,4.241,3,w1118,m,2,1
198.19,503.54,123,4.241,3,w1118,m,2,1
169.78,432.08,123,4.241,3,w1118,m,2,1
159.52,462.0,123,4.241,3,w1118,m,2,1
153.83,477.05,123,4.241,3,w1118,m,2,1
151.82,432.78,123,4.241,3,w1118,m,2,1
106.73,446.24,123,4.241,3,w1118,m,2,1
94.63,466.12,123,4.241,3,w1118,m,2,1
347.55,442.13,124,4.276,3,w1118,m,2,1
283.82,458.86,124,4.276,3,w1118,m,2,1
228.66,469.03,124,4.276,3,w1118,m,2,1
197.68,503.07,124,4.276,3,w1118,m,2,1
170.9,432.34,124,4.276,3,w1118,m,2,1
156.8,461.33,124,4.276,3,w1118,m,2,1
154.72,477.17,124,4.276,3,w1118,m,2,1
154.71,433.7,124,4.276,3,w1118,m,2,1
106.73,446.24,124,4.276,3,w1118,m,2,1
94.65,466.15,124,4.276,3,w1118,m,2,1
347.47,441.99,125,4.31,3,w1118,m,2,1
289.56,456.96,125,4.31,3,w1118,m,2,1
230.62,467.93,125,4.31,3,w1118,m,2,1
199.19,503.64,125,4.31,3,w1118,m,2,1
172.72,431.96,125,4.31,3,w1118,m,2,1
163.49,462.99,125,4.31,3,w1118,m,2,1
154.75,477.1,125,4.31,3,w1118,m,2,1
153.72,433.22,125,4.31,3,w1118,m,2,1
106.68,446.78,125,4.31,3,w1118,m,2,1
94.66,466.15,125,4.31,3,w1118,m,2,1
347.41,442.07,126,4.345,3,w1118,m,2,1
289.75,457.95,126,4.345,3,w1118,m,2,1
230.73,467.79,126,4.345,3,w1118,m,2,1
200.37,504.03,126,4.345,3,w1118,m,2,1
173.79,431.65,126,4.345,3,w1118,m,2,1
165.49,463.73,126,4.345,3,w1118,m,2,1
155.73,433.96,126,4.345,3,w1118,m,2,1
154.72,477.09,126,4.345,3,w1118,m,2,1
106.89,447.03,126,4.345,3,w1118,m,2,1
94.66,466.16,126,4.345,3,w1118,m,2,1
347.33,442.07,127,4.379,3,w1118,m,2,1
291.85,457.04,127,4.379,3,w1118,m,2,1
231.73,467.19,127,4.379,3,w1118,m,2,1
201.44,504.26,127,4.379,3,w1118,m,2,1
175.71,431.58,127,4.379,3,w1118,m,2,1
162.79,463.21,127,4.379,3,w1118,m,2,1
157.69,434.82,127,4.379,3,w1118,m,2,1
153.88,476.98,127,4.379,3,w1118,m,2,1
106.88,446.97,127,4.379,3,w1118,m,2,1
94.63,466.21,127,4.379,3,w1118,m,2,1
347.32,441.82,128,4.414,3,w1118,m,2,1
294.66,455.16,128,4.414,3,w1118,m,2,1
232.87,467.11,128,4.414,3,w1118,m,2,1
202.52,504.86,128,4.414,3,w1118,m,2,1
177.67,431.38,128,4.414,3,w1118,m,2,1
170.41,464.92,128,4.414,3,w1118,m,2,1
158.78,434.83,128,4.414,3,w1118,m,2,1
154.73,477.08,128,4.414,3,w1118,m,2,1
107.67,446.78,128,4.414,3,w1118,m,2,1
94.64,466.2,128,4.414,3,w1118,m,2,1
347.26,441.6,129,4.448,3,w1118,m,2,1
296.71,454.99,129,4.448,3,w1118,m,2,1
239.48,465.83,129,4.448,3,w1118,m,2,1
202.66,505.28,129,4.448,3,w1118,m,2,1
177.83,431.43,129,4.448,3,w1118,m,2,1
167.79,464.12,129,4.448,3,w1118,m,2,1
163.47,436.56,129,4.448,3,w1118,m,2,1
154.74,477.0,129,4.448,3,w1118,m,2,1
111.2,445.5,129,4.448,3,w1118,m,2,1
94.69,466.2,129,4.448,3,w1118,m,2,1
347.28,441.34,130,4.483,3,w1118,m,2,1
299.7,455.15,130,4.483,3,w1118,m,2,1
240.63,466.11,130,4.483,3,w1118,m,2,1
204.48,505.9,130,4.483,3,w1118,m,2,1
178.75,431.3,130,4.483,3,w1118,m,2,1
173.6,466.04,130,4.483,3,w1118,m,2,1
160.83,435.2,130,4.483,3,w1118,m,2,1
154.78,476.93,130,4.483,3,w1118,m,2,1
109.72,446.06,130,4.483,3,w1118,m,2,1
94.69,466.19,130,4.483,3,w1118,m,2,1
347.31,440.8,131,4.517,3,w1118,m,2,1
302.63,454.1,131,4.517,3,w1118,m,2,1
237.67,466.15,131,4.517,3,w1118,m,2,1
205.5,506.09,131,4.517,3,w1118,m,2,1
179.83,430.98,131,4.517,3,w1118,m,2,1
176.44,467.14,131,4.517,3,w1118,m,2,1
163.77,436.87,131,4.517,3,w1118,m,2,1
155.66,477.1,131,4.517,3,w1118,m,2,1
109.71,445.65,131,4.517,3,w1118,m,2,1
94.69,466.2,131,4.517,3,w1118,m,2,1
347.28,439.98,132,4.552,3,w1118,m,2,1
305.52,452.95,132,4.552,3,w1118,m,2,1
243.45,463.85,132,4.552,3,w1118,m,2,1
206.6,506.63,132,4.552,3,w1118,m,2,1
181.72,430.64,132,4.552,3,w1118,m,2,1
173.7,466.28,132,4.552,3,w1118,m,2,1
165.6,437.16,132,4.552,3,w1118,m,2,1
156.63,477.21,132,4.552,3,w1118,m,2,1
111.68,444.9,132,4.552,3,w1118,m,2,1
94.68,466.24,132,4.552,3,w1118,m,2,1
347.43,439.52,133,4.586,3,w1118,m,2,1
307.56,452.97,133,4.586,3,w1118,m,2,1
244.57,463.18,133,4.586,3,w1118,m,2,1
206.8,507.06,133,4.586,3,w1118,m,2,1
182.85,430.36,133,4.586,3,w1118,m,2,1
180.43,468.69,133,4.586,3,w1118,m,2,1
166.69,437.11,133,4.586,3,w1118,m,2,1
156.63,477.17,133,4.586,3,w1118,m,2,1
112.66,444.62,133,4.586,3,w1118,m,2,1
94.7,466.26,133,4.586,3,w1118,m,2,1
347.41,438.67,134,4.621,3,w1118,m,2,1
309.6,453.18,134,4.621,3,w1118,m,2,1
240.82,465.08,134,4.621,3,w1118,m,2,1
207.93,507.11,134,4.621,3,w1118,m,2,1
184.73,430.72,134,4.621,3,w1118,m,2,1
180.62,469.12,134,4.621,3,w1118,m,2,1
168.7,438.06,134,4.621,3,w1118,m,2,1
156.63,477.16,134,4.621,3,w1118,m,2,1
113.78,443.9,134,4.621,3,w1118,m,2,1
94.69,466.26,134,4.621,3,w1118,m,2,1
347.3,437.18,135,4.655,3,w1118,m,2,1
310.67,452.68,135,4.655,3,w1118,m,2,1
247.32,463.15,135,4.655,3,w1118,m,2,1
209.78,507.28,135,4.655,3,w1118,m,2,1
189.55,430.86,135,4.655,3,w1118,m,2,1
181.67,469.83,135,4.655,3,w1118,m,2,1
169.73,439.14,135,4.655,3,w1118,m,2,1
156.64,477.15,135,4.655,3,w1118,m,2,1
115.67,442.7,135,4.655,3,w1118,m,2,1
95.25,466.04,135,4.655,3,w1118,m,2,1
347.28,436.2,136,4.69,3,w1118,m,2,1
309.85,452.06,136,4.69,3,w1118,m,2,1
243.75,464.93,136,4.69,3,w1118,m,2,1
212.52,507.96,136,4.69,3,w1118,m,2,1
185.89,430.71,136,4.69,3,w1118,m,2,1
183.6,469.85,136,4.69,3,w1118,m,2,1
171.7,439.17,136,4.69,3,w1118,m,2,1
156.63,477.14,136,4.69,3,w1118,m,2,1
119.55,441.06,136,4.69,3,w1118,m,2,1
94.71,466.29,136,4.69,3,w1118,m,2,1
347.47,435.76,137,4.724,3,w1118,m,2,1
312.73,452.2,137,4.724,3,w1118,m,2,1
248.67,463.09,137,4.724,3,w1118,m,2,1
212.72,508.05,137,4.724,3,w1118,m,2,1
188.51,471.24,137,4.724,3,w1118,m,2,1
186.88,430.13,137,4.724,3,w1118,m,2,1
176.38,440.7,137,4.724,3,w1118,m,2,1
156.63,477.14,137,4.724,3,w1118,m,2,1
119.8,441.05,137,4.724,3,w1118,m,2,1
95.26,466.06,137,4.724,3,w1118,m,2,1
347.43,434.85,138,4.759,3,w1118,m,2,1
314.75,452.62,138,4.759,3,w1118,m,2,1
247.63,462.98,138,4.759,3,w1118,m,2,1
214.56,508.31,138,4.759,3,w1118,m,2,1
189.55,471.78,138,4.759,3,w1118,m,2,1
188.81,429.75,138,4.759,3,w1118,m,2,1
173.91,439.84,138,4.759,3,w1118,m,2,1
156.64,477.1,138,4.759,3,w1118,m,2,1
120.94,440.29,138,4.759,3,w1118,m,2,1
95.27,466.06,138,4.759,3,w1118,m,2,1
347.54,433.83,139,4.793,3,w1118,m,2,1
320.42,451.37,139,4.793,3,w1118,m,2,1
246.84,462.97,139,4.793,3,w1118,m,2,1
214.79,508.36,139,4.793,3,w1118,m,2,1
192.33,472.66,139,4.793,3,w1118,m,2,1
190.72,429.92,139,4.793,3,w1118,m,2,1
178.6,441.7,139,4.793,3,w1118,m,2,1
156.63,477.09,139,4.793,3,w1118,m,2,1
122.69,439.86,139,4.793,3,w1118,m,2,1
95.29,466.09,139,4.793,3,w1118,m,2,1
347.56,432.2,140,4.828,3,w1118,m,2,1
319.73,450.81,140,4.828,3,w1118,m,2,1
248.75,462.2,140,4.828,3,w1118,m,2,1
216.65,508.73,140,4.828,3,w1118,m,2,1
194.2,472.95,140,4.828,3,w1118,m,2,1
191.77,429.98,140,4.828,3,w1118,m,2,1
176.87,441.12,140,4.828,3,w1118,m,2,1
155.69,476.9,140,4.828,3,w1118,m,2,1
125.5,438.97,140,4.828,3,w1118,m,2,1
95.29,466.08,140,4.828,3,w1118,m,2,1
347.86,431.3,141,4.862,3,w1118,m,2,1
325.29,451.04,141,4.862,3,w1118,m,2,1
254.61,461.04,141,4.862,3,w1118,m,2,1
217.63,508.8,141,4.862,3,w1118,m,2,1
194.62,473.24,141,4.862,3,w1118,m,2,1
191.96,429.88,141,4.862,3,w1118,m,2,1
182.28,442.78,141,4.862,3,w1118,m,2,1
155.7,476.9,141,4.862,3,w1118,m,2,1
125.73,438.86,141,4.862,3,w1118,m,2,1
95.3,466.09,141,4.862,3,w1118,m,2,1
347.95,430.4,142,4.897,3,w1118,m,2,1
327.16,451.26,142,4.897,3,w1118,m,2,1
251.84,462.24,142,4.897,3,w1118,m,2,1
218.55,508.93,142,4.897,3,w1118,m,2,1
197.25,474.16,142,4.897,3,w1118,m,2,1
193.82,429.31,142,4.897,3,w1118,m,2,1
180.66,442.07,142,4.897,3,w1118,m,2,1
155.7,476.91,142,4.897,3,w1118,m,2,1
127.79,437.81,142,4.897,3,w1118,m,2,1
95.32,466.09,142,4.897,3,w1118,m,2,1
348.15,429.95,143,4.931,3,w1118,m,2,1
328.55,451.05,143,4.931,3,w1118,m,2,1
252.84,461.82,143,4.931,3,w1118,m,2,1
218.67,508.99,143,4.931,3,w1118,m,2,1
199.36,474.54,143,4.931,3,w1118,m,2,1
197.64,428.99,143,4.931,3,w1118,m,2,1
180.89,442.15,143,4.931,3,w1118,m,2,1
155.7,476.91,143,4.931,3,w1118,m,2,1
129.84,437.13,143,4.931,3,w1118,m,2,1
95.32,466.11,143,4.931,3,w1118,m,2,1
348.32,429.18,144,4.966,3,w1118,m,2,1
328.7,450.71,144,4.966,3,w1118,m,2,1
253.83,460.86,144,4.966,3,w1118,m,2,1
218.7,508.82,144,4.966,3,w1118,m,2,1
201.39,474.54,144,4.966,3,w1118,m,2,1
198.64,428.89,144,4.966,3,w1118,m,2,1
182.83,442.79,144,4.966,3,w1118,m,2,1
155.68,476.87,144,4.966,3,w1118,m,2,1
134.15,435.31,144,4.966,3,w1118,m,2,1
95.32,466.13,144,4.966,3,w1118,m,2,1
