y,x,mass,size,ecc,signal,raw_mass,ep,frame,t,True_particle,vial
232.13,490.28,649,42900,0.354,48.42,649,0.0,38,1.31,True,3.0
250.86,499.0,767,42900,0.262,50.87,767,0.0,38,1.31,True,3.0
255.22,73.18,667,42900,0.313,47.3,667,0.0,38,1.31,True,1.0
242.01,446.12,676,42900,0.329,46.63,676,0.0,38,1.31,True,3.0
256.81,108.76,721,42900,0.189,49.53,721,0.0,38,1.31,True,1.0
271.8,478.82,694,42900,0.286,51.54,694,0.0,38,1.31,True,3.0
273.02,105.73,757,42900,0.233,49.31,757,0.0,38,1.31,True,1.0
278.08,304.9,624,42900,0.358,44.18,624,0.0,38,1.31,True,2.0
278.93,119.9,692,42900,0.213,44.62,692,0.0,38,1.31,True,1.0
287.42,281.36,552,42900,0.231,44.4,552,0.0,38,1.31,True,2.0
254.58,234.16,622,42900,0.23,49.98,622,0.0,38,1.31,True,2.0
337.91,428.8,686,42900,0.321,49.01,686,0.0,39,1.345,True,3.0
315.17,267.28,630,42900,0.275,46.02,630,0.0,39,1.345,True,2.0
315.02,141.04,763,42900,0.316,49.24,763,0.0,39,1.345,True,1.0
315.92,237.63,688,42900,0.156,42.11,688,0.0,39,1.345,True,2.0
337.82,69.97,779,42900,0.217,52.46,779,0.0,39,1.345,True,1.0
348.23,241.17,403,42900,0.435,32.67,403,0.0,39,1.345,True,2.0
362.14,110.96,264,42900,0.527,21.86,264,0.0,39,1.345,False,0.0
350.19,120.01,581,42900,0.26,49.24,581,0.0,39,1.345,True,1.0
350.03,284.24,491,42900,0.511,40.5,491,0.0,39,1.345,True,2.0
351.01,425.08,531,42900,0.466,42.11,531,0.0,39,1.345,True,3.0
352.04,456.87,577,42900,0.304,46.02,577,0.0,39,1.345,True,3.0
353.77,109.88,632,42900,0.497,47.86,632,0.0,39,1.345,True,1.0
357.25,243.78,249,42900,0.416,20.71,249,0.0,39,1.345,False,0.0
348.24,301.42,484,42900,0.153,37.5,484,0.0,39,1.345,True,2.0
309.05,451.75,694,42900,0.324,48.32,694,0.0,39,1.345,True,3.0
310.33,56.26,602,42900,0.243,49.24,602,0.0,39,1.345,True,1.0
287.93,329.1,564,42900,0.304,39.35,564,0.0,39,1.345,True,2.0
48.03,426.9,733,42900,0.386,58.44,733,0.0,39,1.345,True,3.0
224.98,72.64,703,42900,0.252,47.17,703,0.0,39,1.345,True,1.0
231.05,490.02,657,42900,0.364,50.62,657,0.0,39,1.345,True,3.0
240.87,446.95,684,42900,0.327,47.86,684,0.0,39,1.345,True,3.0
245.21,497.08,677,42900,0.33,50.39,677,0.0,39,1.345,True,3.0
251.11,234.85,699,42900,0.291,46.25,699,0.0,39,1.345,True,2.0
307.21,462.09,603,42900,0.329,47.17,603,0.0,39,1.345,True,3.0
255.74,109.1,683,42900,0.202,46.94,683,0.0,39,1.345,True,1.0
268.23,106.85,635,42900,0.307,48.78,635,0.0,39,1.345,True,1.0
269.08,478.18,735,42900,0.333,51.77,735,0.0,39,1.345,True,3.0
275.4,304.27,551,42900,0.298,46.71,551,0.0,39,1.345,True,2.0
276.84,120.19,717,42900,0.19,46.94,717,0.0,39,1.345,True,1.0
286.06,281.86,645,42900,0.324,46.48,645,0.0,39,1.345,True,2.0
253.42,73.18,603,42900,0.293,48.55,603,0.0,39,1.345,True,1.0
310.15,56.21,633,42900,0.262,49.12,633,0.0,40,1.379,True,1.0
313.97,140.99,774,42900,0.265,51.37,774,0.0,40,1.379,True,1.0
316.94,267.03,723,42900,0.22,44.41,723,0.0,40,1.379,True,2.0
333.03,428.79,700,42900,0.347,48.22,700,0.0,40,1.379,True,3.0
336.69,70.21,716,42900,0.161,49.57,716,0.0,40,1.379,True,1.0
342.01,302.19,463,42900,0.135,48.67,463,0.0,40,1.379,True,2.0
350.94,425.96,544,42900,0.448,38.36,544,0.0,40,1.379,True,3.0
350.04,120.16,595,42900,0.265,52.94,595,0.0,40,1.379,True,1.0
350.2,283.14,528,42900,0.483,38.8,528,0.0,40,1.379,True,2.0
352.24,456.14,588,42900,0.292,47.1,588,0.0,40,1.379,True,3.0
353.91,104.98,685,42900,0.507,50.47,685,0.0,40,1.379,True,1.0
357.27,242.97,236,42900,0.389,21.08,236,0.0,40,1.379,False,0.0
309.06,451.76,700,42900,0.337,48.9,700,0.0,40,1.379,True,3.0
347.83,241.21,423,42900,0.379,31.18,423,0.0,40,1.379,True,2.0
362.25,108.05,287,42900,0.516,22.21,287,0.0,40,1.379,False,0.0
309.34,236.89,770,42900,0.11,40.37,770,0.0,40,1.379,True,2.0
287.92,281.83,708,42900,0.231,45.76,708,0.0,40,1.379,True,2.0
305.35,462.74,584,42900,0.251,50.24,584,0.0,40,1.379,True,3.0
46.07,427.02,723,42900,0.372,56.97,723,0.0,40,1.379,True,3.0
223.89,72.72,683,42900,0.25,47.55,683,0.0,40,1.379,True,1.0
229.88,489.74,644,42900,0.316,47.78,644,0.0,40,1.379,True,3.0
244.13,497.04,722,42900,0.341,50.47,722,0.0,40,1.379,True,3.0
249.17,234.95,672,42900,0.291,46.88,672,0.0,40,1.379,True,2.0
239.03,448.07,679,42900,0.342,49.35,679,0.0,40,1.379,True,3.0
253.1,110.21,716,42900,0.252,47.55,716,0.0,40,1.379,True,1.0
267.96,477.98,739,42900,0.338,52.26,739,0.0,40,1.379,True,3.0
269.05,106.94,770,42900,0.251,48.0,770,0.0,40,1.379,True,1.0
273.22,304.23,617,42900,0.327,48.22,617,0.0,40,1.379,True,2.0
275.82,119.76,699,42900,0.209,46.88,699,0.0,40,1.379,True,1.0
286.9,328.97,544,42900,0.262,38.13,544,0.0,40,1.379,True,2.0
253.38,73.15,602,42900,0.296,49.12,602,0.0,40,1.379,True,1.0
348.18,241.7,409,42900,0.29,32.26,409,0.0,41,1.414,True,2.0
311.96,141.02,756,42900,0.308,49.81,756,0.0,41,1.414,True,1.0
313.92,266.26,709,42900,0.209,45.64,709,0.0,41,1.414,True,2.0
332.02,428.74,712,42900,0.334,49.59,712,0.0,41,1.414,True,3.0
334.1,71.5,727,42900,0.185,50.03,727,0.0,41,1.414,True,1.0
341.7,301.9,577,42900,0.133,50.47,577,0.0,41,1.414,True,2.0
349.68,120.27,545,42900,0.284,49.15,545,0.0,41,1.414,True,1.0
362.57,105.89,255,42900,0.498,22.16,255,0.0,41,1.414,False,0.0
350.81,281.87,562,42900,0.497,42.57,562,0.0,41,1.414,True,2.0
352.48,455.12,584,42900,0.251,45.64,584,0.0,41,1.414,True,3.0
354.38,101.99,667,42900,0.431,48.27,667,0.0,41,1.414,True,1.0
357.29,242.54,203,42900,0.331,19.09,203,0.0,41,1.414,False,0.0
358.91,280.23,218,42900,0.304,17.55,218,0.0,41,1.414,False,0.0
309.97,451.67,714,42900,0.303,48.71,714,0.0,41,1.414,True,3.0
350.3,425.13,519,42900,0.41,38.62,519,0.0,41,1.414,True,3.0
308.46,237.71,697,42900,0.132,42.57,697,0.0,41,1.414,True,2.0
309.73,55.99,603,42900,0.308,47.18,603,0.0,41,1.414,True,1.0
45.94,427.16,738,42900,0.34,55.08,738,0.0,41,1.414,True,3.0
305.07,462.91,652,42900,0.361,49.81,652,0.0,41,1.414,True,3.0
221.76,71.98,680,42900,0.255,50.03,680,0.0,41,1.414,True,1.0
227.92,489.69,643,42900,0.309,46.74,643,0.0,41,1.414,True,3.0
236.96,449.0,674,42900,0.342,48.93,674,0.0,41,1.414,True,3.0
247.54,235.14,559,42900,0.199,47.62,559,0.0,41,1.414,True,2.0
252.03,111.11,703,42900,0.252,47.83,703,0.0,41,1.414,True,1.0
253.27,73.13,620,42900,0.307,48.71,620,0.0,41,1.414,True,1.0
242.2,496.77,687,42900,0.283,50.25,687,0.0,41,1.414,True,3.0
264.1,477.09,725,42900,0.386,55.95,725,0.0,41,1.414,True,3.0
268.04,107.15,758,42900,0.225,50.47,758,0.0,41,1.414,True,1.0
271.06,304.34,658,42900,0.311,46.52,658,0.0,41,1.414,True,2.0
273.88,119.41,698,42900,0.196,47.18,698,0.0,41,1.414,True,1.0
281.09,328.78,552,42900,0.291,37.74,552,0.0,41,1.414,True,2.0
285.02,281.08,692,42900,0.277,45.2,692,0.0,41,1.414,True,2.0
254.94,81.03,255,42900,0.549,23.92,255,0.0,41,1.414,False,0.0
349.16,120.94,544,42900,0.259,44.58,544,0.0,42,1.448,True,1.0
312.66,237.79,651,42900,0.158,40.53,651,0.0,42,1.448,True,2.0
331.0,429.0,713,42900,0.332,50.13,713,0.0,42,1.448,True,3.0
331.89,73.02,755,42900,0.205,46.29,755,0.0,42,1.448,True,1.0
341.14,302.03,677,42900,0.196,53.54,677,0.0,42,1.448,True,2.0
348.15,241.79,393,42900,0.28,32.64,393,0.0,42,1.448,True,2.0
350.2,425.2,523,42900,0.445,39.46,523,0.0,42,1.448,True,3.0
305.93,463.21,702,42900,0.319,51.2,702,0.0,42,1.448,True,3.0
353.07,454.09,590,42900,0.265,47.78,590,0.0,42,1.448,True,3.0
354.49,100.22,663,42900,0.351,48.21,663,0.0,42,1.448,True,1.0
357.26,242.33,207,42900,0.236,18.77,207,0.0,42,1.448,False,0.0
359.45,277.07,238,42900,0.25,19.2,238,0.0,42,1.448,False,0.0
362.73,104.98,255,42900,0.508,22.4,255,0.0,42,1.448,False,0.0
308.17,451.76,662,42900,0.321,47.57,662,0.0,42,1.448,True,3.0
351.22,278.93,581,42900,0.516,43.94,581,0.0,42,1.448,True,2.0
307.86,55.72,638,42900,0.26,47.36,638,0.0,42,1.448,True,1.0
272.84,119.19,715,42900,0.227,49.7,715,0.0,42,1.448,True,1.0
246.38,235.56,589,42900,0.163,49.28,589,0.0,42,1.448,True,2.0
219.92,70.99,731,42900,0.265,50.77,731,0.0,42,1.448,True,1.0
224.13,489.08,640,42900,0.37,51.2,640,0.0,42,1.448,True,3.0
235.14,450.23,666,42900,0.309,46.72,666,0.0,42,1.448,True,3.0
243.93,497.19,754,42900,0.29,48.64,754,0.0,42,1.448,True,3.0
307.15,140.19,684,42900,0.27,48.85,684,0.0,42,1.448,True,1.0
250.95,112.26,697,42900,0.194,48.0,697,0.0,42,1.448,True,1.0
43.02,428.03,739,42900,0.368,54.39,739,0.0,42,1.448,True,3.0
253.16,73.21,661,42900,0.32,49.7,661,0.0,42,1.448,True,1.0
266.69,107.34,665,42900,0.172,48.21,665,0.0,42,1.448,True,1.0
267.5,304.02,527,42900,0.297,46.93,527,0.0,42,1.448,True,2.0
279.03,328.79,571,42900,0.293,39.46,571,0.0,42,1.448,True,2.0
282.99,280.92,683,42900,0.26,44.16,683,0.0,42,1.448,True,2.0
306.2,265.14,626,42900,0.311,44.8,626,0.0,42,1.448,True,2.0
264.99,477.09,743,42900,0.351,52.69,743,0.0,42,1.448,True,3.0
343.0,240.3,427,42900,0.123,40.3,427,0.0,43,1.483,True,2.0
341.52,302.09,668,42900,0.05,54.74,668,0.0,43,1.483,True,2.0
310.8,237.5,711,42900,0.121,39.44,711,0.0,43,1.483,True,2.0
329.98,73.24,727,42900,0.198,48.27,727,0.0,43,1.483,True,1.0
348.95,122.06,541,42900,0.351,45.47,541,0.0,43,1.483,True,1.0
329.96,429.08,730,42900,0.334,50.65,730,0.0,43,1.483,True,3.0
351.43,275.1,595,42900,0.414,40.95,595,0.0,43,1.483,True,2.0
304.04,463.7,701,42900,0.31,48.27,701,0.0,43,1.483,True,3.0
353.58,452.83,560,42900,0.318,42.89,560,0.0,43,1.483,True,3.0
355.32,100.07,673,42900,0.413,49.78,673,0.0,43,1.483,True,1.0
357.36,241.99,176,42900,0.183,17.67,176,0.0,43,1.483,False,0.0
359.73,275.2,276,42900,0.41,20.47,276,0.0,43,1.483,False,0.0
362.88,103.82,219,42900,0.555,20.26,219,0.0,43,1.483,False,0.0
309.98,451.64,705,42900,0.296,47.41,705,0.0,43,1.483,True,3.0
351.03,425.92,543,42900,0.412,38.36,543,0.0,43,1.483,True,3.0
307.98,140.83,773,42900,0.28,49.14,773,0.0,43,1.483,True,1.0
265.38,303.97,544,42900,0.324,47.2,544,0.0,43,1.483,True,2.0
306.05,264.97,721,42900,0.273,45.04,721,0.0,43,1.483,True,2.0
306.97,55.31,662,42900,0.254,48.27,662,0.0,43,1.483,True,1.0
223.9,488.83,683,42900,0.365,51.51,683,0.0,43,1.483,True,3.0
232.86,451.82,687,42900,0.321,50.86,687,0.0,43,1.483,True,3.0
242.86,497.16,749,42900,0.258,51.29,749,0.0,43,1.483,True,3.0
246.13,235.61,643,42900,0.205,50.21,643,0.0,43,1.483,True,2.0
249.08,113.16,726,42900,0.241,50.21,726,0.0,43,1.483,True,1.0
255.89,73.32,646,42900,0.242,45.04,646,0.0,43,1.483,True,1.0
216.06,70.05,710,42900,0.358,48.71,710,0.0,43,1.483,True,1.0
264.06,476.93,757,42900,0.359,54.09,757,0.0,43,1.483,True,3.0
270.9,118.9,724,42900,0.233,48.71,724,0.0,43,1.483,True,1.0
276.34,280.29,544,42900,0.234,43.1,544,0.0,43,1.483,True,2.0
276.11,328.98,560,42900,0.288,41.38,560,0.0,43,1.483,True,2.0
41.96,428.02,761,42900,0.376,54.09,761,0.0,43,1.483,True,3.0
263.94,107.75,754,42900,0.166,47.63,754,0.0,43,1.483,True,1.0
308.93,236.88,784,42900,0.085,39.33,784,0.0,44,1.517,True,2.0
309.98,451.67,701,42900,0.304,48.19,701,0.0,44,1.517,True,3.0
327.87,74.12,712,42900,0.23,46.24,712,0.0,44,1.517,True,1.0
327.85,429.17,712,42900,0.298,51.21,712,0.0,44,1.517,True,3.0
342.12,239.96,521,42900,0.201,47.54,521,0.0,44,1.517,True,2.0
341.43,302.64,648,42900,0.08,51.86,648,0.0,44,1.517,True,2.0
350.25,426.07,522,42900,0.405,37.6,522,0.0,44,1.517,True,3.0
351.85,274.72,533,42900,0.49,44.08,533,0.0,44,1.517,True,2.0
353.73,452.01,552,42900,0.312,46.24,552,0.0,44,1.517,True,3.0
355.75,99.2,664,42900,0.413,51.86,664,0.0,44,1.517,True,1.0
357.76,240.92,104,42900,0.196,11.24,104,0.0,44,1.517,False,0.0
306.93,140.82,761,42900,0.261,48.84,761,0.0,44,1.517,True,1.0
359.95,273.27,289,42900,0.443,21.61,289,0.0,44,1.517,False,0.0
348.56,123.08,527,42900,0.34,42.57,527,0.0,44,1.517,True,1.0
305.84,264.44,665,42900,0.201,43.22,665,0.0,44,1.517,True,2.0
264.99,304.33,676,42900,0.31,46.89,676,0.0,44,1.517,True,2.0
304.01,463.71,695,42900,0.301,48.84,695,0.0,44,1.517,True,3.0
38.12,428.63,691,42900,0.293,55.1,691,0.0,44,1.517,True,3.0
216.03,70.0,716,42900,0.317,48.4,716,0.0,44,1.517,True,1.0
221.04,488.47,683,42900,0.271,51.21,683,0.0,44,1.517,True,3.0
305.96,55.36,655,42900,0.239,46.89,655,0.0,44,1.517,True,1.0
239.03,496.06,748,42900,0.327,48.84,748,0.0,44,1.517,True,3.0
246.0,235.93,717,42900,0.309,49.27,717,0.0,44,1.517,True,2.0
230.84,453.07,641,42900,0.302,47.11,641,0.0,44,1.517,True,3.0
250.07,73.81,636,42900,0.293,44.95,636,0.0,44,1.517,True,1.0
261.94,107.28,736,42900,0.229,47.76,736,0.0,44,1.517,True,1.0
264.06,476.86,757,42900,0.325,53.59,757,0.0,44,1.517,True,3.0
268.82,118.93,712,42900,0.225,49.05,712,0.0,44,1.517,True,1.0
275.02,328.79,549,42900,0.308,38.46,549,0.0,44,1.517,True,2.0
278.9,279.95,677,42900,0.245,46.03,677,0.0,44,1.517,True,2.0
247.14,114.05,715,42900,0.286,47.97,715,0.0,44,1.517,True,1.0
324.06,75.85,754,42900,0.292,48.49,754,0.0,45,1.552,True,1.0
304.31,55.1,604,42900,0.252,48.28,604,0.0,45,1.552,True,1.0
303.95,463.82,691,42900,0.317,49.78,691,0.0,45,1.552,True,3.0
302.91,263.44,684,42900,0.233,44.2,684,0.0,45,1.552,True,2.0
309.97,451.65,694,42900,0.296,47.42,694,0.0,45,1.552,True,3.0
325.92,429.08,730,42900,0.327,52.14,730,0.0,45,1.552,True,3.0
352.63,268.44,476,42900,0.401,39.27,476,0.0,45,1.552,True,2.0
348.31,123.89,508,42900,0.32,40.77,508,0.0,45,1.552,True,1.0
351.65,428.05,499,42900,0.315,35.19,499,0.0,45,1.552,True,3.0
354.09,451.99,544,42900,0.329,44.63,544,0.0,45,1.552,True,3.0
355.78,99.27,638,42900,0.386,50.85,638,0.0,45,1.552,True,1.0
302.98,238.88,632,42900,0.359,53.21,632,0.0,45,1.552,True,2.0
341.83,239.98,596,42900,0.29,50.21,596,0.0,45,1.552,True,2.0
301.23,140.31,679,42900,0.256,51.5,679,0.0,45,1.552,True,1.0
340.65,302.78,642,42900,0.147,49.14,642,0.0,45,1.552,True,2.0
272.17,328.72,538,42900,0.238,38.84,538,0.0,45,1.552,True,2.0
214.94,69.37,716,42900,0.278,48.71,716,0.0,45,1.552,True,1.0
220.06,488.39,682,42900,0.3,51.28,682,0.0,45,1.552,True,3.0
228.91,455.08,630,42900,0.321,45.7,630,0.0,45,1.552,True,3.0
236.08,495.41,710,42900,0.266,49.35,710,0.0,45,1.552,True,3.0
245.94,114.94,715,42900,0.266,47.85,715,0.0,45,1.552,True,1.0
275.97,278.94,684,42900,0.22,44.42,684,0.0,45,1.552,True,2.0
37.1,428.92,734,42900,0.343,54.72,734,0.0,45,1.552,True,3.0
248.02,73.81,664,42900,0.314,45.49,664,0.0,45,1.552,True,1.0
259.96,106.93,769,42900,0.212,50.0,769,0.0,45,1.552,True,1.0
262.96,304.69,659,42900,0.31,45.06,659,0.0,45,1.552,True,2.0
264.81,476.93,699,42900,0.298,53.0,699,0.0,45,1.552,True,3.0
266.91,118.68,698,42900,0.218,45.49,698,0.0,45,1.552,True,1.0
245.9,235.92,697,42900,0.329,48.06,697,0.0,45,1.552,True,2.0
304.01,55.23,668,42900,0.271,50.67,668,0.0,46,1.586,True,1.0
303.96,463.86,686,42900,0.323,49.4,686,0.0,46,1.586,True,3.0
309.99,451.66,691,42900,0.298,47.71,691,0.0,46,1.586,True,3.0
323.92,76.22,752,42900,0.198,47.71,752,0.0,46,1.586,True,1.0
323.87,429.2,725,42900,0.298,51.31,725,0.0,46,1.586,True,3.0
337.0,303.14,673,42900,0.317,45.37,673,0.0,46,1.586,True,2.0
351.13,426.87,513,42900,0.295,33.29,513,0.0,46,1.586,True,3.0
347.97,124.86,478,42900,0.331,40.5,478,0.0,46,1.586,True,1.0
353.25,266.89,559,42900,0.474,42.41,559,0.0,46,1.586,True,2.0
353.79,452.0,570,42900,0.339,44.53,570,0.0,46,1.586,True,3.0
355.93,99.23,640,42900,0.392,52.58,640,0.0,46,1.586,True,1.0
302.96,238.82,596,42900,0.366,48.34,596,0.0,46,1.586,True,2.0
340.92,239.75,637,42900,0.297,47.49,637,0.0,46,1.586,True,2.0
301.94,263.25,703,42900,0.263,46.65,703,0.0,46,1.586,True,2.0
299.19,140.34,689,42900,0.261,49.61,689,0.0,46,1.586,True,1.0
272.97,279.14,674,42900,0.266,43.89,674,0.0,46,1.586,True,2.0
36.04,429.1,754,42900,0.338,54.07,754,0.0,46,1.586,True,3.0
214.0,68.95,724,42900,0.279,50.89,724,0.0,46,1.586,True,1.0
218.2,488.24,653,42900,0.34,52.16,653,0.0,46,1.586,True,3.0
225.83,457.8,655,42900,0.315,45.37,655,0.0,46,1.586,True,3.0
243.26,236.68,638,42900,0.248,48.13,638,0.0,46,1.586,True,2.0
245.02,73.71,669,42900,0.313,44.31,669,0.0,46,1.586,True,1.0
234.24,495.03,674,42900,0.331,51.1,674,0.0,46,1.586,True,3.0
257.88,105.81,739,42900,0.172,48.13,739,0.0,46,1.586,True,1.0
260.34,118.84,605,42900,0.254,44.95,605,0.0,46,1.586,True,1.0
260.05,304.27,666,42900,0.317,48.55,666,0.0,46,1.586,True,2.0
264.85,476.89,713,42900,0.299,53.22,713,0.0,46,1.586,True,3.0
270.21,328.42,522,42900,0.203,38.38,522,0.0,46,1.586,True,2.0
244.7,116.04,683,42900,0.201,49.61,683,0.0,46,1.586,True,1.0
320.13,77.12,732,42900,0.281,45.89,732,0.0,47,1.621,True,1.0
301.85,263.24,705,42900,0.232,47.77,705,0.0,47,1.621,True,2.0
303.06,463.7,707,42900,0.321,47.98,707,0.0,47,1.621,True,3.0
303.81,54.93,624,42900,0.297,50.27,624,0.0,47,1.621,True,1.0
310.0,451.65,692,42900,0.3,47.35,692,0.0,47,1.621,True,3.0
321.96,429.46,731,42900,0.237,52.77,731,0.0,47,1.621,True,3.0
356.01,99.11,662,42900,0.368,52.77,662,0.0,47,1.621,True,1.0
340.78,239.35,612,42900,0.294,47.56,612,0.0,47,1.621,True,2.0
347.88,125.72,432,42900,0.314,35.88,432,0.0,47,1.621,True,1.0
350.8,425.83,413,42900,0.166,29.41,413,0.0,47,1.621,True,3.0
363.8,101.02,142,42900,0.549,12.52,142,0.0,47,1.621,False,0.0
353.53,451.97,550,42900,0.182,37.96,550,0.0,47,1.621,True,3.0
302.01,238.79,574,42900,0.368,46.1,574,0.0,47,1.621,True,2.0
334.94,303.57,667,42900,0.234,42.14,667,0.0,47,1.621,True,2.0
298.08,140.36,735,42900,0.281,48.6,735,0.0,47,1.621,True,1.0
353.66,262.45,493,42900,0.411,41.72,493,0.0,47,1.621,True,2.0
267.05,279.01,614,42900,0.353,42.97,614,0.0,47,1.621,True,2.0
8.29,429.75,171,42900,0.332,19.82,171,0.0,47,1.621,False,0.0
35.04,429.15,746,42900,0.351,51.73,746,0.0,47,1.621,True,3.0
212.94,68.8,692,42900,0.265,47.98,692,0.0,47,1.621,True,1.0
267.41,328.47,484,42900,0.172,38.17,484,0.0,47,1.621,True,2.0
222.88,459.84,681,42900,0.352,46.72,681,0.0,47,1.621,True,3.0
233.17,495.07,703,42900,0.338,51.73,703,0.0,47,1.621,True,3.0
217.07,488.3,671,42900,0.334,50.69,671,0.0,47,1.621,True,3.0
242.3,236.73,618,42900,0.264,47.98,618,0.0,47,1.621,True,2.0
242.81,117.0,725,42900,0.224,53.19,725,0.0,47,1.621,True,1.0
254.98,105.37,734,42900,0.251,48.39,734,0.0,47,1.621,True,1.0
259.12,118.82,650,42900,0.332,44.01,650,0.0,47,1.621,True,1.0
258.9,304.28,654,42900,0.298,46.72,654,0.0,47,1.621,True,2.0
264.88,476.86,717,42900,0.311,52.98,717,0.0,47,1.621,True,3.0
240.15,74.05,613,42900,0.308,44.22,613,0.0,47,1.621,True,1.0
300.9,263.18,705,42900,0.239,44.78,705,0.0,48,1.655,True,2.0
302.14,54.77,655,42900,0.291,48.97,655,0.0,48,1.655,True,1.0
304.79,463.34,657,42900,0.269,47.71,657,0.0,48,1.655,True,3.0
310.0,451.65,687,42900,0.3,46.67,687,0.0,48,1.655,True,3.0
319.01,78.03,746,42900,0.276,48.13,746,0.0,48,1.655,True,1.0
320.78,429.24,690,42900,0.282,53.15,690,0.0,48,1.655,True,3.0
356.44,98.08,682,42900,0.333,51.06,682,0.0,48,1.655,True,1.0
340.6,239.29,571,42900,0.287,47.5,571,0.0,48,1.655,True,2.0
347.8,126.15,426,42900,0.33,35.79,426,0.0,48,1.655,True,1.0
350.96,135.01,265,42900,0.201,14.44,265,0.3,48,1.655,False,0.0
351.31,451.28,550,42900,0.253,40.81,550,0.0,48,1.655,True,3.0
354.11,261.11,532,42900,0.519,42.9,532,0.0,48,1.655,True,2.0
301.06,238.88,605,42900,0.413,48.13,605,0.0,48,1.655,True,2.0
333.99,303.97,666,42900,0.293,44.78,666,0.0,48,1.655,True,2.0
299.87,140.85,725,42900,0.245,48.97,725,0.0,48,1.655,True,1.0
342.96,422.24,363,42900,0.08,31.39,363,0.0,48,1.655,True,3.0
266.03,277.93,666,42900,0.319,42.06,666,0.0,48,1.655,True,2.0
266.22,328.35,516,42900,0.231,38.72,516,0.0,48,1.655,True,2.0
8.28,430.0,228,42900,0.352,25.11,228,0.0,48,1.655,False,0.0
32.04,429.96,767,42900,0.368,53.15,767,0.0,48,1.655,True,3.0
210.99,68.0,708,42900,0.294,48.13,708,0.0,48,1.655,True,1.0
222.0,461.03,655,42900,0.339,45.41,655,0.0,48,1.655,True,3.0
233.03,495.15,743,42900,0.341,51.27,743,0.0,48,1.655,True,3.0
215.16,488.1,638,42900,0.378,49.39,638,0.0,48,1.655,True,3.0
240.75,118.06,689,42900,0.229,49.18,689,0.0,48,1.655,True,1.0
242.07,236.97,708,42900,0.324,48.13,708,0.0,48,1.655,True,2.0
252.99,104.86,733,42900,0.217,47.5,733,0.0,48,1.655,True,1.0
256.0,304.89,637,42900,0.362,46.88,637,0.0,48,1.655,True,2.0
258.1,118.8,680,42900,0.323,47.09,680,0.0,48,1.655,True,1.0
264.88,476.81,705,42900,0.301,51.48,705,0.0,48,1.655,True,3.0
238.19,73.1,618,42900,0.311,46.25,618,0.0,48,1.655,True,1.0
316.89,79.16,713,42900,0.236,47.0,713,0.0,49,1.69,True,1.0
299.97,262.95,736,42900,0.24,45.85,736,0.0,49,1.69,True,2.0
301.21,54.92,647,42900,0.258,50.22,647,0.0,49,1.69,True,1.0
303.03,463.72,706,42900,0.319,49.3,706,0.0,49,1.69,True,3.0
309.99,451.67,678,42900,0.312,46.08,678,0.0,49,1.69,True,3.0
318.92,429.63,690,42900,0.248,48.61,690,0.0,49,1.69,True,3.0
356.78,97.8,660,42900,0.392,49.76,660,0.0,49,1.69,True,1.0
337.69,239.13,627,42900,0.328,54.6,627,0.0,49,1.69,True,2.0
341.02,422.29,648,42900,0.166,43.77,648,0.0,49,1.69,True,3.0
347.75,126.96,404,42900,0.306,37.55,404,0.0,49,1.69,True,1.0
351.0,450.97,608,42900,0.306,38.7,608,0.0,49,1.69,True,3.0
354.62,259.82,536,42900,0.415,38.7,536,0.0,49,1.69,True,2.0
297.35,239.14,629,42900,0.312,55.75,629,0.0,49,1.69,True,2.0
332.96,304.32,671,42900,0.246,44.0,671,0.0,49,1.69,True,2.0
293.3,140.01,601,42900,0.291,46.08,601,0.0,49,1.69,True,1.0
253.06,305.12,642,42900,0.352,47.92,642,0.0,49,1.69,True,2.0
264.1,328.29,543,42900,0.284,38.47,543,0.0,49,1.69,True,2.0
8.3,429.99,237,42900,0.364,25.11,237,0.0,49,1.69,False,0.0
30.19,430.76,704,42900,0.33,58.75,704,0.0,49,1.69,True,3.0
205.42,66.36,567,42900,0.275,47.46,567,0.0,49,1.69,True,1.0
264.9,476.82,693,42900,0.304,51.61,693,0.0,49,1.69,True,3.0
218.03,464.87,602,42900,0.372,43.08,602,0.0,49,1.69,True,3.0
230.1,494.92,701,42900,0.353,48.84,701,0.0,49,1.69,True,3.0
215.0,488.09,639,42900,0.392,47.23,639,0.0,49,1.69,True,3.0
239.93,119.31,676,42900,0.243,49.07,676,0.0,49,1.69,True,1.0
240.26,237.66,638,42900,0.269,49.3,638,0.0,49,1.69,True,2.0
250.99,104.01,767,42900,0.238,49.3,767,0.0,49,1.69,True,1.0
259.91,118.65,699,42900,0.234,43.77,699,0.0,49,1.69,True,1.0
264.02,277.07,681,42900,0.309,43.54,681,0.0,49,1.69,True,2.0
238.84,73.19,678,42900,0.241,46.08,678,0.0,49,1.69,True,1.0
314.91,79.18,701,42900,0.247,45.64,701,0.0,50,1.724,True,1.0
297.98,238.9,609,42900,0.401,48.16,609,0.0,50,1.724,True,2.0
300.14,54.59,647,42900,0.232,45.87,647,0.0,50,1.724,True,1.0
303.03,463.73,712,42900,0.332,50.23,712,0.0,50,1.724,True,3.0
310.0,451.72,690,42900,0.319,47.93,690,0.0,50,1.724,True,3.0
316.88,430.02,633,42900,0.287,47.47,633,0.0,50,1.724,True,3.0
295.47,262.24,550,42900,0.267,42.89,550,0.0,50,1.724,True,2.0
