y,x,frame,t,vial,climbing,1
157.75,1164.17,121,4.84,6,climbing,
153.65,1075.91,121,4.84,6,climbing,
142.77,1085.94,121,4.84,6,climbing,
112.86,1152.95,121,4.84,6,climbing,
104.04,1129.87,121,4.84,6,climbing,
94.37,1081.17,121,4.84,6,climbing,
89.73,1069.13,121,4.84,6,climbing,
78.71,1134.82,121,4.84,6,climbing,
66.87,1162.04,121,4.84,6,climbing,
64.44,1142.92,121,4.84,6,climbing,
44.81,1160.86,121,4.84,6,climbing,
44.6,1112.82,121,4.84,6,climbing,
35.83,1116.99,121,4.84,6,climbing,
28.11,1142.71,121,4.84,6,climbing,
359.08,1106.89,122,4.88,6,climbing,
354.68,1151.23,122,4.88,6,climbing,
353.67,1115.67,122,4.88,6,climbing,
288.83,1104.93,122,4.88,6,climbing,
260.27,1079.8,122,4.88,6,climbing,
251.52,1097.24,122,4.88,6,climbing,
247.69,1089.86,122,4.88,6,climbing,
243.61,1107.04,122,4.88,6,climbing,
241.55,1169.78,122,4.88,6,climbing,
202.07,1171.95,122,4.88,6,climbing,
185.97,1159.93,122,4.88,6,climbing,
185.32,1082.23,122,4.88,6,climbing,
177.39,1157.37,122,4.88,6,climbing,
172.59,1099.84,122,4.88,6,climbing,
170.86,1083.04,122,4.88,6,climbing,
164.87,1108.11,122,4.88,6,climbing,
160.57,1163.95,122,4.88,6,climbing,
156.37,1076.95,122,4.88,6,climbing,
145.62,1086.13,122,4.88,6,climbing,
112.62,1151.09,122,4.88,6,climbing,
104.75,1128.88,122,4.88,6,climbing,
94.86,1080.02,122,4.88,6,climbing,
91.63,1068.65,122,4.88,6,climbing,
81.6,1134.28,122,4.88,6,climbing,
66.95,1161.85,122,4.88,6,climbing,
65.57,1143.02,122,4.88,6,climbing,
45.79,1161.24,122,4.88,6,climbing,
44.92,1112.88,122,4.88,6,climbing,
40.9,1122.84,122,4.88,6,climbing,
28.17,1140.15,122,4.88,6,climbing,
357.51,1153.6,123,4.92,6,climbing,
356.61,1115.75,123,4.92,6,climbing,
290.79,1103.88,123,4.92,6,climbing,
259.8,1080.01,123,4.92,6,climbing,
254.52,1097.8,123,4.92,6,climbing,
246.8,1089.75,123,4.92,6,climbing,
243.47,1105.09,123,4.92,6,climbing,
242.6,1170.16,123,4.92,6,climbing,
204.94,1172.1,123,4.92,6,climbing,
186.6,1082.0,123,4.92,6,climbing,
186.47,1159.08,123,4.92,6,climbing,
177.46,1157.34,123,4.92,6,climbing,
174.63,1100.0,123,4.92,6,climbing,
171.8,1083.11,123,4.92,6,climbing,
166.79,1109.2,123,4.92,6,climbing,
161.68,1163.95,123,4.92,6,climbing,
154.94,1077.17,123,4.92,6,climbing,
148.5,1085.42,123,4.92,6,climbing,
112.67,1148.04,123,4.92,6,climbing,
104.76,1126.88,123,4.92,6,climbing,
94.78,1069.07,123,4.92,6,climbing,
94.53,1079.16,123,4.92,6,climbing,
82.62,1134.09,123,4.92,6,climbing,
67.0,1160.99,123,4.92,6,climbing,
65.7,1143.0,123,4.92,6,climbing,
47.29,1162.85,123,4.92,6,climbing,
46.46,1114.76,123,4.92,6,climbing,
40.95,1121.89,123,4.92,6,climbing,
28.15,1141.09,123,4.92,6,climbing,
358.38,1153.68,124,4.96,6,climbing,
356.55,1116.57,124,4.96,6,climbing,
292.93,1102.12,124,4.96,6,climbing,
262.66,1080.72,124,4.96,6,climbing,
256.75,1098.93,124,4.96,6,climbing,
249.73,1089.88,124,4.96,6,climbing,
243.69,1105.89,124,4.96,6,climbing,
241.89,1169.74,124,4.96,6,climbing,
210.55,1173.07,124,4.96,6,climbing,
187.41,1157.26,124,4.96,6,climbing,
186.92,1082.52,124,4.96,6,climbing,
175.75,1099.99,124,4.96,6,climbing,
173.92,1157.64,124,4.96,6,climbing,
173.62,1082.29,124,4.96,6,climbing,
168.79,1110.2,124,4.96,6,climbing,
159.98,1164.58,124,4.96,6,climbing,
158.77,1077.89,124,4.96,6,climbing,
151.39,1085.29,124,4.96,6,climbing,
113.68,1149.84,124,4.96,6,climbing,
105.11,1124.96,124,4.96,6,climbing,
96.91,1068.75,124,4.96,6,climbing,
94.09,1080.52,124,4.96,6,climbing,
79.88,1135.03,124,4.96,6,climbing,
67.37,1159.4,124,4.96,6,climbing,
66.74,1143.1,124,4.96,6,climbing,
47.45,1163.05,124,4.96,6,climbing,
46.92,1114.86,124,4.96,6,climbing,
40.91,1121.15,124,4.96,6,climbing,
34.3,1125.99,124,4.96,6,climbing,
27.89,1141.11,124,4.96,6,climbing,
358.69,1152.75,125,5.0,6,climbing,
354.59,1116.73,125,5.0,6,climbing,
297.46,1099.8,125,5.0,6,climbing,
264.5,1081.02,125,5.0,6,climbing,
258.68,1098.23,125,5.0,6,climbing,
251.63,1089.99,125,5.0,6,climbing,
244.6,1105.07,125,5.0,6,climbing,
243.84,1168.99,125,5.0,6,climbing,
213.5,1173.01,125,5.0,6,climbing,
188.72,1082.08,125,5.0,6,climbing,
187.63,1157.03,125,5.0,6,climbing,
180.32,1100.95,125,5.0,6,climbing,
174.61,1081.95,125,5.0,6,climbing,
174.05,1157.74,125,5.0,6,climbing,
169.88,1110.21,125,5.0,6,climbing,
162.83,1164.64,125,5.0,6,climbing,
159.96,1077.92,125,5.0,6,climbing,
151.84,1085.63,125,5.0,6,climbing,
113.61,1146.98,125,5.0,6,climbing,
105.72,1123.85,125,5.0,6,climbing,
98.94,1068.74,125,5.0,6,climbing,
93.92,1078.93,125,5.0,6,climbing,
88.74,1068.47,125,5.0,6,climbing,
82.72,1134.91,125,5.0,6,climbing,
67.78,1142.88,125,5.0,6,climbing,
67.39,1158.92,125,5.0,6,climbing,
47.73,1163.11,125,5.0,6,climbing,
47.67,1116.7,125,5.0,6,climbing,
40.68,1120.94,125,5.0,6,climbing,
33.94,1129.61,125,5.0,6,climbing,
28.0,1141.03,125,5.0,6,climbing,
358.88,1153.0,126,5.04,6,climbing,
350.92,1114.19,126,5.04,6,climbing,
298.5,1098.72,126,5.04,6,climbing,
265.69,1081.93,126,5.04,6,climbing,
260.76,1098.02,126,5.04,6,climbing,
253.62,1089.79,126,5.04,6,climbing,
247.67,1169.18,126,5.04,6,climbing,
244.67,1105.16,126,5.04,6,climbing,
212.81,1172.42,126,5.04,6,climbing,
193.55,1081.88,126,5.04,6,climbing,
187.96,1156.15,126,5.04,6,climbing,
181.76,1101.15,126,5.04,6,climbing,
175.89,1158.21,126,5.04,6,climbing,
175.46,1110.05,126,5.04,6,climbing,
174.71,1081.09,126,5.04,6,climbing,
166.68,1165.32,126,5.04,6,climbing,
161.97,1079.75,126,5.04,6,climbing,
154.7,1085.01,126,5.04,6,climbing,
112.87,1140.47,126,5.04,6,climbing,
105.84,1120.13,126,5.04,6,climbing,
103.57,1068.97,126,5.04,6,climbing,
93.76,1078.02,126,5.04,6,climbing,
88.55,1068.54,126,5.04,6,climbing,
83.76,1135.01,126,5.04,6,climbing,
68.78,1143.09,126,5.04,6,climbing,
67.12,1158.04,126,5.04,6,climbing,
48.47,1163.65,126,5.04,6,climbing,
40.56,1120.26,126,5.04,6,climbing,
33.52,1130.95,126,5.04,6,climbing,
27.76,1140.72,126,5.04,6,climbing,
25.4,1128.4,126,5.04,6,climbing,
359.02,1153.24,127,5.08,6,climbing,
355.45,1115.04,127,5.08,6,climbing,
300.54,1096.75,127,5.08,6,climbing,
266.64,1082.53,127,5.08,6,climbing,
262.77,1098.85,127,5.08,6,climbing,
253.78,1089.85,127,5.08,6,climbing,
247.8,1168.04,127,5.08,6,climbing,
243.73,1106.78,127,5.08,6,climbing,
218.51,1173.17,127,5.08,6,climbing,
195.69,1082.02,127,5.08,6,climbing,
187.95,1156.01,127,5.08,6,climbing,
185.32,1102.93,127,5.08,6,climbing,
181.88,1083.76,127,5.08,6,climbing,
180.45,1159.12,127,5.08,6,climbing,
173.82,1109.98,127,5.08,6,climbing,
169.67,1165.0,127,5.08,6,climbing,
156.74,1084.95,127,5.08,6,climbing,
112.81,1141.92,127,5.08,6,climbing,
106.92,1118.95,127,5.08,6,climbing,
106.56,1069.17,127,5.08,6,climbing,
92.07,1076.1,127,5.08,6,climbing,
86.86,1068.29,127,5.08,6,climbing,
84.76,1134.93,127,5.08,6,climbing,
70.75,1144.01,127,5.08,6,climbing,
67.45,1157.17,127,5.08,6,climbing,
48.92,1163.84,127,5.08,6,climbing,
48.6,1118.01,127,5.08,6,climbing,
40.45,1119.97,127,5.08,6,climbing,
33.4,1131.91,127,5.08,6,climbing,
27.6,1140.71,127,5.08,6,climbing,
25.37,1129.14,127,5.08,6,climbing,
359.03,1153.13,128,5.12,6,climbing,
353.74,1113.74,128,5.12,6,climbing,
302.59,1094.77,128,5.12,6,climbing,
267.63,1083.5,128,5.12,6,climbing,
264.7,1098.26,128,5.12,6,climbing,
255.79,1089.01,128,5.12,6,climbing,
249.71,1166.93,128,5.12,6,climbing,
244.65,1105.22,128,5.12,6,climbing,
220.55,1173.32,128,5.12,6,climbing,
197.63,1082.03,128,5.12,6,climbing,
187.8,1155.93,128,5.12,6,climbing,
185.85,1102.82,128,5.12,6,climbing,
183.35,1082.02,128,5.12,6,climbing,
177.84,1158.79,128,5.12,6,climbing,
176.69,1109.15,128,5.12,6,climbing,
171.66,1165.13,128,5.12,6,climbing,
158.75,1085.31,128,5.12,6,climbing,
113.17,1136.09,128,5.12,6,climbing,
108.69,1069.53,128,5.12,6,climbing,
107.61,1116.91,128,5.12,6,climbing,
90.13,1074.4,128,5.12,6,climbing,
88.39,1134.16,128,5.12,6,climbing,
84.01,1068.83,128,5.12,6,climbing,
73.41,1144.94,128,5.12,6,climbing,
65.19,1155.38,128,5.12,6,climbing,
48.65,1163.8,128,5.12,6,climbing,
40.43,1119.11,128,5.12,6,climbing,
33.53,1133.02,128,5.12,6,climbing,
27.1,1140.93,128,5.12,6,climbing,
359.59,1130.04,129,5.16,6,climbing,
358.91,1153.34,129,5.16,6,climbing,
353.72,1113.04,129,5.16,6,climbing,
303.62,1093.86,129,5.16,6,climbing,
270.43,1098.05,129,5.16,6,climbing,
268.9,1083.8,129,5.16,6,climbing,
257.82,1089.06,129,5.16,6,climbing,
249.82,1166.64,129,5.16,6,climbing,
244.68,1105.21,129,5.16,6,climbing,
222.64,1173.21,129,5.16,6,climbing,
200.36,1081.24,129,5.16,6,climbing,
190.65,1104.84,129,5.16,6,climbing,
186.99,1154.11,129,5.16,6,climbing,
184.41,1081.17,129,5.16,6,climbing,
177.82,1158.84,129,5.16,6,climbing,
176.75,1078.75,129,5.16,6,climbing,
175.88,1108.83,129,5.16,6,climbing,
170.0,1165.06,129,5.16,6,climbing,
165.66,1080.65,129,5.16,6,climbing,
113.23,1133.12,129,5.16,6,climbing,
109.94,1069.1,129,5.16,6,climbing,
108.04,1113.93,129,5.16,6,climbing,
90.68,1074.7,129,5.16,6,climbing,
89.33,1134.0,129,5.16,6,climbing,
82.88,1069.26,129,5.16,6,climbing,
73.64,1145.22,129,5.16,6,climbing,
63.93,1154.48,129,5.16,6,climbing,
48.63,1163.78,129,5.16,6,climbing,
48.62,1118.08,129,5.16,6,climbing,
40.07,1119.7,129,5.16,6,climbing,
33.2,1133.13,129,5.16,6,climbing,
26.72,1141.14,129,5.16,6,climbing,
25.03,1131.1,129,5.16,6,climbing,
359.77,1131.99,130,5.2,6,climbing,
358.99,1153.05,130,5.2,6,climbing,
357.41,1111.29,130,5.2,6,climbing,
306.58,1090.94,130,5.2,6,climbing,
271.76,1099.29,130,5.2,6,climbing,
270.51,1084.99,130,5.2,6,climbing,
261.62,1089.66,130,5.2,6,climbing,
252.71,1165.91,130,5.2,6,climbing,
244.67,1105.26,130,5.2,6,climbing,
225.56,1173.21,130,5.2,6,climbing,
202.24,1080.37,130,5.2,6,climbing,
192.69,1105.97,130,5.2,6,climbing,
187.04,1154.03,130,5.2,6,climbing,
184.99,1080.12,130,5.2,6,climbing,
179.6,1106.89,130,5.2,6,climbing,
178.8,1159.09,130,5.2,6,climbing,
162.73,1085.21,130,5.2,6,climbing,
113.8,1130.07,130,5.2,6,climbing,
112.94,1069.15,130,5.2,6,climbing,
109.44,1111.94,130,5.2,6,climbing,
90.18,1073.77,130,5.2,6,climbing,
85.82,1135.03,130,5.2,6,climbing,
81.08,1069.53,130,5.2,6,climbing,
76.53,1146.07,130,5.2,6,climbing,
62.83,1154.39,130,5.2,6,climbing,
49.03,1163.7,130,5.2,6,climbing,
48.85,1118.01,130,5.2,6,climbing,
40.05,1118.89,130,5.2,6,climbing,
33.01,1136.93,130,5.2,6,climbing,
358.98,1153.19,131,5.24,6,climbing,
357.47,1111.0,131,5.24,6,climbing,
305.87,1090.02,131,5.24,6,climbing,
275.6,1100.17,131,5.24,6,climbing,
271.58,1085.71,131,5.24,6,climbing,
263.48,1089.27,131,5.24,6,climbing,
253.82,1165.1,131,5.24,6,climbing,
244.7,1105.25,131,5.24,6,climbing,
226.68,1173.72,131,5.24,6,climbing,
204.34,1080.27,131,5.24,6,climbing,
194.86,1106.95,131,5.24,6,climbing,
186.6,1153.98,131,5.24,6,climbing,
185.39,1079.97,131,5.24,6,climbing,
179.75,1106.91,131,5.24,6,climbing,
177.92,1158.97,131,5.24,6,climbing,
166.57,1085.75,131,5.24,6,climbing,
116.7,1069.66,131,5.24,6,climbing,
114.53,1128.05,131,5.24,6,climbing,
109.98,1109.15,131,5.24,6,climbing,
89.53,1073.18,131,5.24,6,climbing,
86.82,1135.01,131,5.24,6,climbing,
79.11,1070.07,131,5.24,6,climbing,
76.67,1146.16,131,5.24,6,climbing,
61.03,1153.32,131,5.24,6,climbing,
49.9,1119.89,131,5.24,6,climbing,
49.16,1163.83,131,5.24,6,climbing,
39.91,1118.78,131,5.24,6,climbing,
32.59,1139.82,131,5.24,6,climbing,
359.01,1153.18,132,5.28,6,climbing,
357.57,1111.25,132,5.28,6,climbing,
305.69,1088.77,132,5.28,6,climbing,
277.65,1101.17,132,5.28,6,climbing,
272.87,1086.42,132,5.28,6,climbing,
262.87,1089.09,132,5.28,6,climbing,
255.65,1164.0,132,5.28,6,climbing,
245.53,1105.31,132,5.28,6,climbing,
228.75,1173.99,132,5.28,6,climbing,
204.85,1080.18,132,5.28,6,climbing,
199.46,1109.0,132,5.28,6,climbing,
186.8,1153.8,132,5.28,6,climbing,
185.85,1079.09,132,5.28,6,climbing,
182.59,1106.04,132,5.28,6,climbing,
179.79,1159.64,132,5.28,6,climbing,
167.88,1079.92,132,5.28,6,climbing,
117.9,1069.15,132,5.28,6,climbing,
114.75,1126.05,132,5.28,6,climbing,
110.08,1107.88,132,5.28,6,climbing,
91.45,1134.33,132,5.28,6,climbing,
89.15,1072.67,132,5.28,6,climbing,
78.86,1070.04,132,5.28,6,climbing,
78.56,1146.89,132,5.28,6,climbing,
60.87,1153.12,132,5.28,6,climbing,
49.49,1163.81,132,5.28,6,climbing,
49.48,1119.93,132,5.28,6,climbing,
39.86,1118.73,132,5.28,6,climbing,
32.48,1143.83,132,5.28,6,climbing,
359.06,1152.8,133,5.32,6,climbing,
359.03,1131.14,133,5.32,6,climbing,
357.63,1110.14,133,5.32,6,climbing,
306.96,1086.9,133,5.32,6,climbing,
277.81,1102.29,133,5.32,6,climbing,
273.92,1086.74,133,5.32,6,climbing,
265.72,1089.88,133,5.32,6,climbing,
255.91,1163.96,133,5.32,6,climbing,
244.82,1107.06,133,5.32,6,climbing,
228.92,1173.81,133,5.32,6,climbing,
206.69,1079.42,133,5.32,6,climbing,
200.72,1110.05,133,5.32,6,climbing,
186.07,1079.13,133,5.32,6,climbing,
185.75,1152.08,133,5.32,6,climbing,
183.51,1105.08,133,5.32,6,climbing,
179.76,1160.27,133,5.32,6,climbing,
178.07,1075.92,133,5.32,6,climbing,
167.9,1086.19,133,5.32,6,climbing,
122.36,1069.54,133,5.32,6,climbing,
114.99,1125.79,133,5.32,6,climbing,
111.55,1105.2,133,5.32,6,climbing,
92.32,1134.29,133,5.32,6,climbing,
89.05,1071.94,133,5.32,6,climbing,
77.75,1146.85,133,5.32,6,climbing,
76.27,1070.8,133,5.32,6,climbing,
59.03,1152.11,133,5.32,6,climbing,
49.38,1163.66,133,5.32,6,climbing,
49.15,1121.01,133,5.32,6,climbing,
39.97,1117.92,133,5.32,6,climbing,
32.53,1147.01,133,5.32,6,climbing,
25.94,1139.05,133,5.32,6,climbing,
358.81,1132.92,134,5.36,6,climbing,
357.83,1109.62,134,5.36,6,climbing,
306.82,1084.99,134,5.36,6,climbing,
281.71,1103.86,134,5.36,6,climbing,
275.37,1087.93,134,5.36,6,climbing,
266.78,1089.79,134,5.36,6,climbing,
258.61,1162.97,134,5.36,6,climbing,
247.21,1106.36,134,5.36,6,climbing,
234.44,1173.94,134,5.36,6,climbing,
209.48,1079.08,134,5.36,6,climbing,
202.85,1110.86,134,5.36,6,climbing,
185.78,1151.05,134,5.36,6,climbing,
185.6,1079.05,134,5.36,6,climbing,
182.79,1105.01,134,5.36,6,climbing,
180.8,1160.93,134,5.36,6,climbing,
171.75,1087.9,134,5.36,6,climbing,
123.61,1070.02,134,5.36,6,climbing,
115.88,1123.78,134,5.36,6,climbing,
112.11,1104.76,134,5.36,6,climbing,
89.78,1135.13,134,5.36,6,climbing,
89.14,1071.06,134,5.36,6,climbing,
78.76,1147.04,134,5.36,6,climbing,
75.22,1070.72,134,5.36,6,climbing,
58.76,1152.08,134,5.36,6,climbing,
49.36,1163.64,134,5.36,6,climbing,
48.88,1122.98,134,5.36,6,climbing,
39.94,1117.91,134,5.36,6,climbing,
31.72,1149.81,134,5.36,6,climbing,
26.01,1137.95,134,5.36,6,climbing,
359.94,1150.58,135,5.4,6,climbing,
358.85,1134.03,135,5.4,6,climbing,
357.89,1109.8,135,5.4,6,climbing,
307.77,1084.03,135,5.4,6,climbing,
283.76,1103.84,135,5.4,6,climbing,
276.37,1088.71,135,5.4,6,climbing,
267.74,1088.99,135,5.4,6,climbing,
258.85,1162.86,135,5.4,6,climbing,
247.57,1107.91,135,5.4,6,climbing,
234.78,1174.28,135,5.4,6,climbing,
210.62,1078.99,135,5.4,6,climbing,
207.38,1112.67,135,5.4,6,climbing,
188.61,1166.15,135,5.4,6,climbing,
185.98,1079.01,135,5.4,6,climbing,
185.77,1151.07,135,5.4,6,climbing,
182.82,1104.77,135,5.4,6,climbing,
180.95,1161.24,135,5.4,6,climbing,
173.73,1089.13,135,5.4,6,climbing,
125.43,1069.99,135,5.4,6,climbing,
116.58,1119.99,135,5.4,6,climbing,
112.86,1102.02,135,5.4,6,climbing,
90.74,1134.98,135,5.4,6,climbing,
88.67,1070.16,135,5.4,6,climbing,
82.6,1147.84,135,5.4,6,climbing,
72.99,1071.53,135,5.4,6,climbing,
57.74,1152.02,135,5.4,6,climbing,
49.42,1163.72,135,5.4,6,climbing,
48.75,1124.01,135,5.4,6,climbing,
39.84,1118.7,135,5.4,6,climbing,
31.6,1151.0,135,5.4,6,climbing,
26.17,1136.06,135,5.4,6,climbing,
360.75,1149.34,136,5.44,6,climbing,
358.93,1134.96,136,5.44,6,climbing,
357.74,1110.22,136,5.44,6,climbing,
308.82,1084.49,136,5.44,6,climbing,
285.73,1105.96,136,5.44,6,climbing,
278.25,1089.75,136,5.44,6,climbing,
268.88,1089.17,136,5.44,6,climbing,
261.72,1160.99,136,5.44,6,climbing,
247.78,1107.9,136,5.44,6,climbing,
238.54,1174.95,136,5.44,6,climbing,
211.7,1078.9,136,5.44,6,climbing,
206.91,1112.97,136,5.44,6,climbing,
191.34,1166.76,136,5.44,6,climbing,
186.17,1079.07,136,5.44,6,climbing,
184.94,1150.29,136,5.44,6,climbing,
183.95,1104.98,136,5.44,6,climbing,
182.75,1162.0,136,5.44,6,climbing,
175.87,1083.05,136,5.44,6,climbing,
128.39,1070.54,136,5.44,6,climbing,
116.82,1117.81,136,5.44,6,climbing,
113.1,1100.83,136,5.44,6,climbing,
88.91,1135.68,136,5.44,6,climbing,
88.45,1069.61,136,5.44,6,climbing,
82.77,1147.94,136,5.44,6,climbing,
70.96,1071.97,136,5.44,6,climbing,
57.79,1151.91,136,5.44,6,climbing,
49.4,1163.74,136,5.44,6,climbing,
48.75,1124.96,136,5.44,6,climbing,
39.83,1118.7,136,5.44,6,climbing,
31.59,1153.13,136,5.44,6,climbing,
26.32,1135.04,136,5.44,6,climbing,
358.95,1134.78,137,5.48,6,climbing,
357.66,1110.56,137,5.48,6,climbing,
310.71,1082.82,137,5.48,6,climbing,
287.83,1107.86,137,5.48,6,climbing,
280.49,1089.87,137,5.48,6,climbing,
271.74,1089.71,137,5.48,6,climbing,
261.89,1161.91,137,5.48,6,climbing,
249.8,1108.71,137,5.48,6,climbing,
238.87,1174.8,137,5.48,6,climbing,
213.58,1078.31,137,5.48,6,climbing,
212.18,1114.82,137,5.48,6,climbing,
191.85,1166.32,137,5.48,6,climbing,
188.05,1079.19,137,5.48,6,climbing,
187.69,1103.08,137,5.48,6,climbing,
185.67,1152.09,137,5.48,6,climbing,
176.79,1091.1,137,5.48,6,climbing,
128.98,1071.05,137,5.48,6,climbing,
117.95,1113.93,137,5.48,6,climbing,
113.76,1099.02,137,5.48,6,climbing,
94.5,1134.31,137,5.48,6,climbing,
88.47,1068.99,137,5.48,6,climbing,
84.62,1148.79,137,5.48,6,climbing,
68.17,1072.0,137,5.48,6,climbing,
52.31,1149.35,137,5.48,6,climbing,
49.44,1163.76,137,5.48,6,climbing,
47.74,1125.03,137,5.48,6,climbing,
39.82,1118.68,137,5.48,6,climbing,
30.93,1155.14,137,5.48,6,climbing,
26.3,1133.97,137,5.48,6,climbing,
358.55,1139.72,138,5.52,6,climbing,
357.6,1109.94,138,5.52,6,climbing,
312.46,1081.07,138,5.52,6,climbing,
291.29,1108.96,138,5.52,6,climbing,
281.63,1091.17,138,5.52,6,climbing,
272.8,1089.1,138,5.52,6,climbing,
264.83,1160.84,138,5.52,6,climbing,
253.62,1107.98,138,5.52,6,climbing,
242.56,1174.85,138,5.52,6,climbing,
213.83,1078.12,138,5.52,6,climbing,
213.74,1115.06,138,5.52,6,climbing,
194.77,1166.97,138,5.52,6,climbing,
189.85,1078.25,138,5.52,6,climbing,
186.9,1103.04,138,5.52,6,climbing,
184.61,1150.92,138,5.52,6,climbing,
182.48,1084.93,138,5.52,6,climbing,
177.9,1091.96,138,5.52,6,climbing,
131.7,1071.64,138,5.52,6,climbing,
117.92,1111.83,138,5.52,6,climbing,
114.48,1098.02,138,5.52,6,climbing,
91.73,1135.06,138,5.52,6,climbing,
88.96,1068.59,138,5.52,6,climbing,
85.6,1149.19,138,5.52,6,climbing,
66.23,1072.53,138,5.52,6,climbing,
51.72,1150.05,138,5.52,6,climbing,
48.91,1163.81,138,5.52,6,climbing,
47.77,1126.12,138,5.52,6,climbing,
39.99,1117.93,138,5.52,6,climbing,
31.56,1160.96,138,5.52,6,climbing,
26.46,1133.88,138,5.52,6,climbing,
359.19,1138.86,139,5.56,6,climbing,
357.56,1108.78,139,5.56,6,climbing,
313.64,1080.93,139,5.56,6,climbing,
291.72,1109.12,139,5.56,6,climbing,
283.53,1093.05,139,5.56,6,climbing,
273.9,1088.39,139,5.56,6,climbing,
267.78,1160.29,139,5.56,6,climbing,
255.57,1108.02,139,5.56,6,climbing,
242.76,1175.02,139,5.56,6,climbing,
217.4,1116.97,139,5.56,6,climbing,
216.28,1077.26,139,5.56,6,climbing,
197.69,1167.03,139,5.56,6,climbing,
192.89,1077.12,139,5.56,6,climbing,
187.81,1102.03,139,5.56,6,climbing,
186.08,1163.89,139,5.56,6,climbing,
185.18,1074.24,139,5.56,6,climbing,
183.85,1150.89,139,5.56,6,climbing,
181.78,1085.12,139,5.56,6,climbing,
179.81,1093.08,139,5.56,6,climbing,
132.9,1071.92,139,5.56,6,climbing,
118.97,1107.97,139,5.56,6,climbing,
114.69,1096.98,139,5.56,6,climbing,
91.8,1135.16,139,5.56,6,climbing,
88.9,1068.08,139,5.56,6,climbing,
87.34,1149.94,139,5.56,6,climbing,
65.15,1072.67,139,5.56,6,climbing,
50.79,1149.81,139,5.56,6,climbing,
48.61,1163.74,139,5.56,6,climbing,
47.8,1127.06,139,5.56,6,climbing,
39.98,1117.93,139,5.56,6,climbing,
31.86,1161.75,139,5.56,6,climbing,
26.36,1133.89,139,5.56,6,climbing,
359.16,1138.76,140,5.6,6,climbing,
357.67,1106.9,140,5.6,6,climbing,
314.33,1080.8,140,5.6,6,climbing,
294.39,1111.16,140,5.6,6,climbing,
284.67,1093.1,140,5.6,6,climbing,
275.79,1089.1,140,5.6,6,climbing,
268.77,1160.15,140,5.6,6,climbing,
255.75,1108.81,140,5.6,6,climbing,
244.68,1175.1,140,5.6,6,climbing,
217.87,1116.97,140,5.6,6,climbing,
216.56,1077.15,140,5.6,6,climbing,
200.6,1167.2,140,5.6,6,climbing,
194.46,1077.03,140,5.6,6,climbing,
187.98,1101.93,140,5.6,6,climbing,
187.81,1164.25,140,5.6,6,climbing,
185.38,1087.23,140,5.6,6,climbing,
182.82,1149.94,140,5.6,6,climbing,
182.68,1094.93,140,5.6,6,climbing,
135.79,1073.08,140,5.6,6,climbing,
120.1,1105.8,140,5.6,6,climbing,
115.36,1095.93,140,5.6,6,climbing,
91.76,1135.76,140,5.6,6,climbing,
88.8,1067.83,140,5.6,6,climbing,
87.71,1149.91,140,5.6,6,climbing,
64.84,1073.1,140,5.6,6,climbing,
48.47,1163.32,140,5.6,6,climbing,
47.9,1129.76,140,5.6,6,climbing,
45.95,1148.51,140,5.6,6,climbing,
39.82,1118.7,140,5.6,6,climbing,
31.96,1161.75,140,5.6,6,climbing,
26.07,1133.92,140,5.6,6,climbing,
359.09,1138.04,141,5.64,6,climbing,
357.59,1104.7,141,5.64,6,climbing,
315.53,1079.86,141,5.64,6,climbing,
293.98,1110.85,141,5.64,6,climbing,
286.86,1094.81,141,5.64,6,climbing,
272.6,1160.28,141,5.64,6,climbing,
258.77,1109.34,141,5.64,6,climbing,
246.53,1175.16,141,5.64,6,climbing,
222.69,1117.78,141,5.64,6,climbing,
216.76,1076.53,141,5.64,6,climbing,
203.52,1167.73,141,5.64,6,climbing,
196.51,1075.9,141,5.64,6,climbing,
190.92,1101.02,141,5.64,6,climbing,
189.89,1164.92,141,5.64,6,climbing,
186.75,1073.78,141,5.64,6,climbing,
186.75,1087.09,141,5.64,6,climbing,
183.6,1095.92,141,5.64,6,climbing,
181.76,1148.13,141,5.64,6,climbing,
138.59,1074.01,141,5.64,6,climbing,
120.92,1102.82,141,5.64,6,climbing,
116.2,1095.03,141,5.64,6,climbing,
91.94,1136.02,141,5.64,6,climbing,
89.51,1150.85,141,5.64,6,climbing,
89.11,1067.61,141,5.64,6,climbing,
62.23,1073.66,141,5.64,6,climbing,
47.89,1129.9,141,5.64,6,climbing,
47.43,1163.65,141,5.64,6,climbing,
44.97,1148.33,141,5.64,6,climbing,
39.97,1117.89,141,5.64,6,climbing,
32.15,1160.76,141,5.64,6,climbing,
25.96,1133.93,141,5.64,6,climbing,
359.12,1138.87,142,5.68,6,climbing,
358.03,1104.05,142,5.68,6,climbing,
317.6,1079.12,142,5.68,6,climbing,
296.71,1111.23,142,5.68,6,climbing,
286.93,1094.9,142,5.68,6,climbing,
277.92,1088.87,142,5.68,6,climbing,
273.74,1159.91,142,5.68,6,climbing,
260.77,1109.26,142,5.68,6,climbing,
247.57,1175.07,142,5.68,6,climbing,
224.72,1118.74,142,5.68,6,climbing,
217.95,1076.06,142,5.68,6,climbing,
206.43,1168.01,142,5.68,6,climbing,
198.64,1075.63,142,5.68,6,climbing,
192.92,1100.94,142,5.68,6,climbing,
191.86,1166.04,142,5.68,6,climbing,
189.46,1073.38,142,5.68,6,climbing,
188.7,1087.85,142,5.68,6,climbing,
